make;model;version;doors;gross_price;nett_price;hp
MAN;TGE;2.0TDI 130kW 3.5T 4WD L1 8-AUT;4;61039;38290;177
MAN;TGE;2.0TDI 130kW 3.5T 4WD L2;4;60341;37850;177
MAN;TGE;2.0TDI 130kW 3.5T 4WD L1;4;57976;36360;177
MAN;TGE;2.0TDI 103kW 3.5T 4WD L2;4;58643;36780;140
MAN;TGE;2.0TDI 103kW 3.5T 4WD L1;4;56278;35290;140
Opel;Zafira;1.6 Turbo 100kW automaat Blitz;5;40650;19597;136
Dacia;Duster;TCe 130 GPF 4x4 Essential;5;22440;11110,74;130
Mercedes-Benz;AMG GT Roadster;AMG GT C;2;242449;145600;557
Porsche;Panamera;Turbo PDK;5;209762,68;134895,6;550
Mazda;Mazda2;1.5 SKYACTIV-G 90 TS+;5;18300;11787;90
Mazda;MX-5 RF;2.0 SKYACTIV-G 184 GT-M AUTO;2;48500;30339;184
Mazda;MX-5 RF;2.0 SKYACTIV-G 184 GT-M;2;45300;28049;184
Mazda;MX-5 RF;1.5 SKYACTIV-G 132 GT-M;2;39100;26054;132
Mazda;MX-5 RF;1.5 SKYACTIV-G 132 TS+;2;37700;24897;132
Mazda;MX-5 RF;1.5 SKYACTIV-G 132 TS;2;36200;23657;132
Dacia;Logan MCV;TCe 90 Stop&Start Laur�ate;5;15090;8051,24;90
Mazda;Mazda3;SKYACTIV-X 180 Comfort met Bose;4;29950;23039;180
Mazda;Mazda3;SKYACTIV-X 180 Comfort met Bose auto;4;32450;22831;180
Renault;Sc�nic;TCe 140 Limited;5;30970;20525,62;140
Renault;Sc�nic;TCe 115 Limited;5;30170;19214,88;115
Hyundai;i30 Fastback;1.4 T-GDI Premium;5;31697;20585,12;140
Nissan;Qashqai;1.3 DIG-T 160 NEW TEKNA+ DCT EVAPO;5;43590;30522,31;160
Nissan;Qashqai;1.3 DIG-T 160 NEW TEKNA DCT EVAPO;5;39840;27423,14;160
Nissan;Qashqai;1.3 DIG-T 160 N-CONNECTA DCT EVAPO;5;37440;25439,67;160
Nissan;Qashqai;1.3 DIG-T 160 ACENTA DCT EVAPO;5;35140;24513,22;160
Nissan;Qashqai;1.3 DIG-T 160 NEW BUSINESS ED EVAPO DCT;5;36690;25794,21;160
Nissan;Qashqai;1.5 dCi 115 N-CONNECTA;5;35490;22520,66;115
MAN;TGE;2.0TDI 75kW 3.5T FWD L2;4;49581;31070;102
MAN;TGE;2.0TDI 103kW 3.5T FWD L1;4;50787;31830;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L2;4;53152;33320;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L1 8-AUT;4;53850;33760;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L2 8-AUT;4;56214;35250;140
MAN;TGE;2.0TDI 130kW 3.5T FWD L1;4;54485;32900;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L2;4;54834;34380;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L1 8-AUT;4;55548;34830;177
MAN;TGE;2.0TDI 75kW 3.5T FWD L1;4;47216;29580;102
MAN;TGE;2.0TDI 130kW 3.5T FWD L2 8-AUT;4;57913;36320;177
Toyota;Landcruiser;2.8 D-4D Professional Automaat 5-zitpl;5;103390;47305,79;177
Opel;Astra Sports Tourer;1.6 CDTI 81kW S/S Business Executive;5;29520;17224;110
Opel;Astra;1.6 CDTI 81KW S/S Business Executive;5;28220;17056;110
Opel;Astra;1.6 CDTI 100KW 120 Jaar Edition;5;32300;18796;136
Opel;Astra;1.6 CDTI 81KW S/S 120 Jaar Edition;5;28400;17205;110
Opel;Astra Sports Tourer;1.6 CDTI 81kW Business;5;29400;17125;110
Opel;Astra;1.6 CDTI 81KW S/S Business;5;28100;16957;110
Mercedes-Benz;E-Klasse Limousine;E 200 d 9G-TR Business Solution Sport;4;56970;37915;160
Mercedes-Benz;E-Klasse Estate;E 200 d 9G-TR Business Solution Sport;5;59131;38794;160
Mercedes-Benz;E-Klasse Estate;E 220 d 9G-TR Business Solution Sport;5;61811;39740;194
Peugeot;Expert;Premium Long 2.0 BlueHDi 120 DC;4;40503;25350;122
Peugeot;Expert;Premium Long 2.0 BlueHDi 150 DC;4;42408;26550;150
Peugeot;Expert;Premium Long 2.0 BlueHDi 180 EAT6;4;41932;26250;177
Maserati;Ghibli;3.0 V6 430pk Q4 S Ribelle;4;161468;81865;430
Maserati;Ghibli;3.0 Diesel 275pk Ribelle;4;112568;64727;275
Maserati;Ghibli;3.0 V6 350pk Ribelle;4;135968;67882;350
Maserati;Levante;3.0 430pk Auto S Vulcano;5;185568;102492;430
Maserati;Levante;3.0 350pk Auto Vulcano;5;172068;93107;350
Hyundai;i30 Fastback;1.4 T-GDI Premium 7DCT;5;34697;23822,31;140
Hyundai;i30 Fastback;1.4 T-GDI Comfort;5;29197;18519,01;140
Hyundai;i30 Fastback;1.4 T-GDI Comfort 7DCT;5;32197;21756,2;140
SEAT;Tarraco;1.5 TSI Style Limited Edition;5;34090;22346;150
SEAT;Tarraco;1.5 TSI Xcellence Limited Edition;5;36515;24350;150
Porsche;Taycan;Turbo S;4;189168;156337;761
Ford;Fiesta;1.0 EcoBoost 74kW Vignale Automaat;5;25925;16573;100
Ford;Fiesta;1.0 EcoBoost 92kW Vignale;5;23485;16613;125
Mercedes-Benz;E-Klasse Limousine;E 200 9G-TRONIC Business Solution Sport;4;56070;38193;197
Renault;Sc�nic;TCe 140 EDC Limited;5;33170;21910,74;140
Citro�n;C4 Cactus;BlueHDi 100 S&S Feel;5;26220;17948;99
Mercedes-Benz;Vito Tourer;114CDI PRO L1 9G-TRONIC;4;60650;34795;136
Mercedes-Benz;Vito Tourer;114CDI PRO L2 9G-TRONIC;4;61691;35655;136
Mercedes-Benz;Vito Tourer;114CDI PRO L3 9G-TRONIC;4;62731;36515;136
Opel;Astra;1.6 CDTI 100KW S/S Business;5;32000;18548;136
Opel;Astra;1.4 Turbo 110kW S/S 120 Jaar Edition;5;26350;17249;150
Opel;Astra Sports Tourer;1.4 Turbo 110kW S/S Business;5;27350;17859;150
Abarth;500;1.4 T-Jet 595 Esseesse 70th Ann.;3;41555;25131;180
Abarth;500C;1.4 T-Jet 595 Esseesse 70th Ann.;2;43555;26784;180
Opel;Astra Sports Tourer;1.6 CDTI 100kW Business;5;33300;19260;136
Opel;Astra;1.4 Turbo 110kW S/S Business;5;26050;17001;150
Peugeot;Expert;Premium Long 2.0 BlueHDi 150;4;38440;24050;150
Peugeot;Expert;Premium Lpng 2.0 BlueHDi 120;4;36536;22850;122
Peugeot;Expert;Pro Long 2.0 BlueHDi 150;4;37647;23550;150
Peugeot;Expert;Profit+ Long 2.0 BlueHDi 120;4;33362;20850;122
Peugeot;Expert;Premium Standard 2.0 BlueHDi 180 EAT6;4;39948;25000;177
Peugeot;Expert;Pro Standard 2.0 BlueHDi 150;4;35663;22300;150
Peugeot;Expert;Pro Standard 2.0 BlueHDi 120;4;33759;21100;122
Peugeot;Expert;Premium Standard 2.0 BlueHDi 150;4;36457;22800;150
Peugeot;Expert;Premium Standard 2.0 BlueHDi 120;4;34552;21600;122
Peugeot;Expert;Profit+ Standard 1.6 BlueHDi 95;4;28839;18000;95
Peugeot;Expert;Premium Standard 1.6 BlueHDi 95;4;32013;20000;95
Peugeot;Expert;Pro Standard 1.6 BlueHDi 115;4;32965;20600;115
Peugeot;Expert;Premium Standard 1.6 BlueHDi 115;4;33759;21100;115
Peugeot;Expert;Premium Compact 2.0 BlueHDi 150;4;34870;21800;150
Peugeot;Expert;Premium Compact 2.0 BlueHDi 120;4;32965;20600;122
Peugeot;Expert;Premium Compact 1.6 BlueHDi 95;4;30426;19000;95
Peugeot;Expert;Premium Compact 1.6 BlueHDi 115;4;32172;20100;115
Mazda;CX-3;1.8 SKYACTIV-D 115 GT-M AUTO;5;36200;19662;115
Mazda;CX-3;2.0 SKYACTIV-G 120 Sport Selected 2WD;5;27100;15673;120
Mazda;CX-3;1.8 SKYACTIV-D 115 Sport Selected 2WD;5;29600;16927;115
Mazda;CX-3;1.8 SKYACTIV-D 115 SKYLEASE 2WD AUTO;5;32600;16687;115
Mazda;CX-3;2.0 SKYACTIV-G 150 SKYLEASE GT 4WD;5;33650;17002;150
Mazda;CX-3;2.0 SKYACTIV-G 150 SKYLEASE GT 4WD AUTO;5;34900;20164;150
Mazda;CX-3;1.8 SKYACTIV-D 115 SKYLEASE GT 2WD AUTO;5;34200;18009;115
Porsche;Taycan;Turbo;4;155267;128320;680
Mercedes-Benz;Sprinter Tourer;314CDI L2H1;4;73671;34290;143
Mercedes-Benz;Sprinter Tourer;316CDI L2H1;4;75559;35850;163
MINI;MINI;Electric Basic;3;33757,4;27898,7;184
MINI;MINI;Electric Essential;3;37257,4;30791,2;184
MINI;MINI;Electric Charged;3;39757,4;32857,4;184
Renault;Kadjar;TCe 140 GPF Life;5;28270;18294,21;140
MINI;MINI;Electric Yours;3;41757,4;34510,2;184
Renault;Sc�nic;TCe 140 EDC Intens;5;35070;23480,99;140
Mercedes-Benz;E-Klasse Limousine;E 220 d 9G-TR Business Solution Sport;4;59392;39192;194
Mercedes-Benz;E-Klasse Estate;E 200 9G-TRONIC Business Solution Sport;5;58455;38921;197
Citro�n;C4 Cactus;PureTech 110 S&S Shine Plus;5;25850;18568;110
Citro�n;C4 Cactus;BlueHDi 100 S&S Shine Plus;5;29100;20328;99
Citro�n;C4 Cactus;BlueHDi 120 S&S EAT6 Feel;5;29120;18526;120
Citro�n;C4 Cactus;BlueHDi 120 S&S EAT6 Business Plus;5;31080;20145;120
Citro�n;C4 Cactus;PureTech 110 S&S Business Plus;5;24930;17807;110
Citro�n;C4 Cactus;BlueHDi 100 S&S Business Plus;5;28180;19568;99
Mercedes-Benz;Vito;110CDI Economy Kort;4;30410;18990;102
Opel;Astra;1.6 CDTI 100kW S/S Business Auto;5;34100;19196;136
Opel;Astra;1.0 Turbo 77kW S/S Business;5;23400;16435;105
Opel;Astra;1.6 CDTI 100kW S/S Innovation auto;5;37550;22047;136
Opel;Astra;1.6 CDTI 100kW S/S 120 Jaar Edition Auto;5;34400;19444;136
Opel;Astra;1.6 CDTI 81KW S/S Innovation;5;31550;19808;110
Opel;Astra;1.6 CDTI 100KW S/S Innovation;5;35450;21399;136
Opel;Astra;1.4 Turbo 110kW S/S Innovation;5;29500;19852;150
Opel;Astra;1.0 Turbo 77kW S/S Innovation;5;26850;19286;105
Opel;Astra;1.0 Turbo 77kW S/S 120 Jaar Edition;5;23700;16683;105
Peugeot;Expert;Pro Compact 2.0 BlueHDi 150;4;34076;21300;150
Peugeot;Expert;Pro Compact 2.0 BlueHDi 120;4;32172;20100;122
Peugeot;Expert;Pro Compact 1.6 BlueHDi 115;4;31378;19600;115
Peugeot;Expert;Profit+ Compact 1.6 BlueHDi 95;4;27252;17000;95
Peugeot;Expert;Premium Long 2.0 BlueHDi 180 EAT6 DC;4;45899;28750;177
Porsche;Panamera;Turbo Executive PDK;5;225162,57;146204,6;550
Dacia;Duster;TCe 130 GPF 4x4 Prestige;5;25340;13507,44;130
Peugeot;Expert;Premium Compact 2.0 BlueHDi 180 EAT6;4;38361;24000;177
Kia;Rio;1.0 T-GDI 74 kW ComfortLine;5;19185;12193,39;100
Mercedes-Benz;Sprinter Tourer;311CDI L2H1 7G-tronic;4;75330;33950;114
Mercedes-Benz;Sprinter Tourer;311CDI L3H2 7G-Tronic;4;78923;36920;114
Dacia;Sandero;TCe 90 Easy-R S&S Laur�ate;5;14590;6880,17;90
Dacia;Logan MCV;TCe 90 Easy-R Stop&Start Laur�ate;5;15590;7706,61;90
Mercedes-Benz;Sprinter Tourer;311CDI L2H1;4;79826;32640;114
Mercedes-Benz;Sprinter Tourer;311CDI L1H1 7G-tronic;4;73418;32370;114
Mercedes-Benz;Sprinter Tourer;316CDI L1H1;4;76739;34260;163
Mercedes-Benz;Sprinter Tourer;314CDI L1H1;4;74864;32710;143
Mercedes-Benz;Sprinter Tourer;314CDI L1H1 7G-tronic;4;74379;34020;143
Mercedes-Benz;Sprinter Tourer;316CDI L1H1 7G-tronic;4;74185;35570;163
Mercedes-Benz;Sprinter Tourer;311CDI L1H1;4;78559;31060;114
Nissan;Qashqai;1.3 DIG-T 160 ACENTA EVAPO;5;32590;22514,05;160
Suzuki;Ignis;1.2 AGS Automaat Stijl;5;19544;13031,4;90
Suzuki;Ignis;1.2 AGS Automaat Select;5;17944;11709,09;90
Ford;Fiesta;1.0 EcoBoost 74kW Active Automaat;5;24985;14605;100
MINI;MINI;Cooper;5;26367;17804;136
Nissan;Qashqai;1.3 DIG-T 140 NEW TEKNA EVAPO;5;34740;23316,53;140
Citro�n;C4 Cactus;PureTech 130 S&S EAT6 Business Plus;5;28330;20293;131
Mercedes-Benz;Vito;110CDI Kort;4;37877;23695;102
Mercedes-Benz;Vito;110CDI Lang;4;39242;24555;102
Mercedes-Benz;Vito;110CDI XL;4;40607;25415;102
Opel;Astra Sports Tourer;1.6 CDTI 100kW Business automaat;5;35400;19545;136
Opel;Astra Sports Tourer;1.4 Turbo 110kW Business automaat;5;29250;18779;150
Opel;Astra Sports Tourer;1.0 Turbo 77kW S/S Business;5;24700;17509;105
Subaru;XV;1.6i Pure Lineartronic CVT;5;31196;16038;114
Opel;Astra Sports Tourer;1.6 CDTI 100kW 120 Jaar Edition automaat;5;35700;19793;136
Opel;Astra Sports Tourer;1.6 CDTI 100kW Innovation automaat;5;38850;22396;136
Volkswagen;Transporter;2.0TDI 62kW 26T Economy L1H1;4;31378;19600;84
Volkswagen;Transporter;2.0TDI 75kW Economy L2H1;4;36456;22800;102
Opel;Astra Sports Tourer;1.6 CDTI 81kW Innovation;5;32850;19976;110
Opel;Astra Sports Tourer;1.6 CDTI 100kW Innovation;5;36750;22111;136
Opel;Astra Sports Tourer;1.4 Turbo 110kW Innovation automaat;5;32700;21631;150
Opel;Astra Sports Tourer;1.4 Turbo 110kW Start/Stop Innovation;5;30800;20710;150
Opel;Astra Sports Tourer;1.0 Turbo 77kW S/S Innovation;5;28150;20360;105
Opel;Astra Sports Tourer;1.0 Turbo 77kW S/S 120 Jaar Edition;5;25000;17757;105
Opel;Astra;1.4 Turbo 110kW S/S Business Automaat;5;27950;17705;150
Opel;Astra;1.4 Turbo 110kW S/S Innovation Automaat;5;31400;20556;150
Subaru;XV;1.6i Premium Lineartronic CVT;5;38196;21824;114
Porsche;Panamera;Turbo Sport Turismo;5;214862,98;137338;550
Kia;Rio;1.0 T-GDI 74 kW DynamicPlusLine;5;22185;14564,46;100
Mazda;MX-5 Roadster;2.0 SKYACTIV-G 184 GT-M;2;42300;25569;184
Mazda;MX-5 Roadster;1.5 SKYACTIV-G 132 TS;2;33200;21178;132
Suzuki;Swift;1.2 Smart Hybrid Select Allgrip;5;19086;13519,01;90
Suzuki;Swift;1.2 Smart Hybrid Allgrip Stijl;5;20386;14593,39;90
Hyundai;i30 Fastback;1.4 T-GDI N Line;5;30197;19345,45;140
Hyundai;i30 Fastback;1.4 T-GDI N Line 7DCT;5;33197;22149,59;140
Toyota;Proace Worker;2.0 D-4D 122pk Automaat Professional;4;43351,45;27145;122
Toyota;Proace Long Worker;2.0 D-4D 122pk Automaat Professional;4;44621,45;27945;122
Toyota;Proace Worker;2.0 D-4D 122pk Automaat Navigator;4;40495,45;25345;122
Toyota;Proace Long Worker;2.0 D-4D 122pk Automaat Navigator;4;42240,45;26445;122
Toyota;Proace Long Worker;2.0 D-4D 122pk Automaat Cool Comfort;4;40336,45;25245;122
Toyota;Proace Worker;2.0 D-4D 122pk Automaat Cool Comfort;4;38590,45;24145;122
Ford;Fiesta;1.0 EcoBoost 74kW Active;5;21385;14228;100
Ford;Fiesta;1.5 147kW ST-3;5;31910;20328;200
Mercedes-Benz;E-Klasse Cabriolet;E 220 d 4MATIC 9G-TRONIC Avantgarde;2;76799;50900;194
MINI;MINI;Cooper S Automaat;5;35980;25532;192
MINI;MINI;Cooper Automaat;5;28394;19804;136
Mercedes-Benz;E-Klasse Cabriolet;E 220 d 9G-TRONIC Avantgarde;2;69189;46200;194
MINI;MINI;Cooper S;3;35368;22861;192
MINI;MINI;Cooper;3;25367;16978;136
Nissan;Qashqai;1.5 dCi 115 NEW TEKNA+;5;41640;27603,31;115
Nissan;Qashqai;1.5 dCi 115 BUSINESS EDITION;5;34740;23714,88;115
Nissan;Qashqai;1.5 dCi 115 NEW TEKNA;5;37890;24504,13;115
Suzuki;Swift;1.2 CVT Automaat Select;5;19594;12964,46;90
Mercedes-Benz;Vito;110CDI Functional Kort;4;34671;21675;102
Mercedes-Benz;Vito;110CDI Functional Lang;4;36036;22535;102
Mercedes-Benz;Vito;110CDI Functional XL;4;37401;23395;102
Subaru;Outback;2.5i Comfort Lineartronic CVT;5;46196;25244;175
Opel;Astra;1.4 Turbo 110kW 120 Jaar Edition Auto;5;28250;17953;150
Opel;Astra Sports Tourer;1.6 CDTI 81kW 120 Jaar Edition;5;29700;17373;110
Opel;Astra Sports Tourer;1.0 Turbo 77kW S/S Business Executive;5;24820;17608;105
Opel;Astra Sports Tourer;1.4 Turbo 110kW Business Executive auto;5;29370;18879;150
Opel;Astra Sports Tourer;1.6 CDTI 100kW Business Executive auto;5;35520;19644;136
Opel;Astra Sports Tourer;1.6 CDTI 100kW Business Executive;5;33420;19359;136
Opel;Astra Sports Tourer;1.4 Turbo 110kW S/S Business Executive;5;27470;17958;150
Opel;Astra;1.4 Turbo 110kW Business Executive Auto;5;28070;17804;150
Maserati;Ghibli;3.0 V6 430pk Q4 S;4;153668;75419;430
Maserati;Ghibli;3.0 V6 350pk;4;128168;61436;350
Maserati;Ghibli;3.0 Diesel 275pk;4;104769;58280;275
Porsche;718;2.5 Boxster GTS;2;117028,43;68183;365
Porsche;718;2.5 Boxster GTS PDK;2;114030,56;71023,6;365
Porsche;718;2.5 Cayman GTS;3;114956,91;66471;365
Porsche;718;2.5 Cayman GTS PDK;3;111530,52;69312;365
Volkswagen;Touareg;3.0 V6 TDI 210kW Atmosphere 4M Auto;5;97200;56729;286
Toyota;Proace Dubbele Cabine;2.0 D-4D 122pk Automaat Professional;4;48271,45;30245;122
Toyota;Proace Dubbele Cabine;2.0 D-4D 122pk Automaat Navigator;4;45890,45;28745;122
Renault;Sc�nic;TCe 115 Life;5;28270;17644,63;115
Toyota;Proace Dubbele Cabine;2.0 D-4D 122pk Automaat Cool Comfort;4;43986,45;27545;122
Renault;Sc�nic;TCe 140 Intens;5;32870;22095,87;140
Renault;Sc�nic;TCe 115 Intens;5;32070;20785,12;115
Dacia;Logan MCV;TCe 90 Stop&Start Ambiance;5;13590;6811,57;90
MINI;Countryman;Cooper S ALL4 Automaat;5;46367;31063;192
Suzuki;Swift;1.2 CVT Automaat Stijl;5;21294;14369,42;90
Suzuki;Swift;1.2 Smart Hybrid Stijl;5;18886;14052,89;90
MINI;Countryman;One D Automaat;5;38727;25377;116
Peugeot;2008;Blue Lease Allure 1.5 BlueHDi 100;5;26740;18501;100
Citro�n;C4 Cactus;BlueHDi 100 S&S Business;5;26210;17940;99
Opel;Astra;1.0 Turbo 77kW S/S Business Executive;5;23520;16534;105
Opel;Astra;1.6 CDTI 100kW Business Executive auto;5;34220;19295;136
Opel;Astra;1.6 CDTI 100KW S/S Business Executive;5;32120;18647;136
Opel;Astra;1.4 Turbo 110kW S/S Business Executive;5;26170;17100;150
Opel;Astra Sports Tourer;1.4 Turbo 110kW 120 Jaar Edition;5;27650;18107;150
Opel;Astra Sports Tourer;1.6 CDTI 100kW 120 Jaar Edition;5;33600;19508;136
Opel;Astra Sports Tourer;1.4 Turbo 110kW 120 Jaar Edition auto;5;29550;19027;150
Volkswagen;Touareg;3.0 V6 TDI 210kW R-Line 4Motion Auto;5;100285;59278;286
Ford;Focus;1.0 EcoBoost 125pk Active Bus. Wagon;5;28300;20376;125
Ford;Focus;1.5 EcoBoost 150pk Active Bus. Wagon;5;29800;19775;150
Ford;Focus;1.5 EcoBoost 150pk Active Bus Wagon AT;5;32300;20867;150
Ford;Focus;1.0 EcoBoost 125pk Active Business;5;27050;19451;125
Ford;Focus;1.5 EcoBoost 150pk Active Business;5;28550;19175;150
Ford;Focus;1.5 EcoBoost 150pk Active Business Auto;5;31050;19942;150
Ford;Focus;1.5 EcoBlue 120pk Active Business;5;30150;21073;120
Nissan;Qashqai;1.3 DIG-T 160 NEW BUSINESS ED EVAPO;5;34140;23795,04;160
Nissan;Qashqai;1.3 DIG-T 160 NEW TEKNA+ EVAPO;5;41040;28523,14;160
Nissan;Qashqai;1.3 DIG-T 140 NEW TEKNA+ EVAPO;5;38490;26415,7;140
Mitsubishi;Space Star;1.0 ClearTec Active;5;14480;9171;71
Mitsubishi;Space Star;1.0 ClearTec Cool+;5;12980;7931;71
Nissan;Qashqai;1.3 DIG-T 160 NEW TEKNA EVAPO;5;37290;25423,97;160
Nissan;Qashqai;1.3 DIG-T 160 N-CONNECTA EVAPO;5;34890;23440,5;160
MINI;Countryman;Cooper D Automaat;5;41627;27048;150
MINI;Countryman;Cooper S Automaat;5;42333;29592;192
Suzuki;Swift;1.2 Smart Hybrid Select;5;17586;12978,51;90
MINI;Clubman;Cooper Business Edition;5;33167;22342;136
MINI;Clubman;Cooper Business Edition Automaat;5;33250;23168;136
Citro�n;C4 Cactus;PureTech 110 S&S Business;5;22960;16179;110
Citro�n;C4 Cactus;BlueHDi 100 S&S Shine;5;28020;19436;99
Citro�n;C4 Cactus;PureTech 110 S&S Shine;5;24770;17675;110
Citro�n;C4 Cactus;PureTech 110 S&S Feel;5;22970;16188;110
MAN;TGE;2.0TDI 75kW 3.0T FWD L1H1;4;40948;25630;102
MAN;TGE;2.0TDI 75kW 3.0T FWD L1H2;4;42701;26735;102
MAN;TGE;2.0TDI 103kW 3.0T FWD L1H1;4;44519;27880;140
MAN;TGE;2.0TDI 103kW 3.0T FWD L1H2;4;46272;28985;140
MAN;TGE;2.0TDI 103kW 3.0T FWD L1H1 8-AUT;4;47581;29810;140
MAN;TGE;2.0TDI 103kW 3.0T FWD L1H2 8-AUT;4;49335;30915;140
MAN;TGE;2.0TDI 130kW 3.0T FWD L1H1;4;46217;28950;177
Volkswagen;Touareg;3.0 V6 TDI 170kW R-Line 4Motion Auto;5;90120;50878;231
Volkswagen;Touareg;3.0 V6 TDI 170kW Atmosphere 4M Auto;5;87035;48328;231
Dacia;Duster;TCe 130 GPF 4x4 Comfort;5;23840;12267,77;130
Ford;Focus;1.5 EcoBlue 120pk Active Business Wagon;5;31400;21498;120
Mazda;Mazda2;1.5 SKYACTIV-G 115 GT-M;5;22700;14016;115
Mazda;Mazda2;1.5 SKYACTIV-G 90 6AT TS+;5;20900;13178;90
Mazda;Mazda2;1.5 SKYACTIV-G 90 6AT TS;5;18900;11525;90
MINI;Countryman;One Automaat;5;32994;22523;102
Mercedes-Benz;E-Klasse Cabriolet;E 350 9G-TRONIC Avantgarde;2;78681;52800;299
Mercedes-Benz;E-Klasse Cabriolet;E 450 4MATIC 9G-TRONIC Avantgarde;2;88185;48600;367
Mercedes-Benz;E-Klasse Cabriolet;Mercedes-AMG E 53 4MATIC Avantgarde;2;129721;80800;435
Mercedes-Benz;E-Klasse Cabriolet;E 300 d 9G-TRONIC Avantgarde;2;77952;51100;245
Mercedes-Benz;E-Klasse Cabriolet;E 400 d 4MATIC 9G-TRONIC Avantgarde;2;94607;61000;340
MAN;TGE;2.0TDI 130kW 3.0T FWD L1H2;4;47970;30055;177
MAN;TGE;2.0TDI 130kW 3.0T FWD L1H1 8-AUT;4;49280;30880;177
MAN;TGE;2.0TDI 130kW 3.0T FWD L1H2 8-AUT;4;51033;31985;177
MAN;TGE;2.0TDI 75kW 3.5T FWD L1H1;4;45725;28640;102
MAN;TGE;2.0TDI 75kW 3.5T FWD L1H2;4;47478;29745;102
MAN;TGE;2.0TDI 75kW 3.5T FWD L2H2;4;49375;30940;102
MAN;TGE;2.0TDI 103kW 3.5T FWD L1H1;4;49280;30880;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L1H2;4;51033;31985;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L2H2;4;52946;33190;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L1H1 8-AUT;4;52358;32820;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L1H2 8-AUT;4;54112;33925;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L2H2 8-AUT;4;56008;35120;140
MAN;TGE;2.0TDI 130kW 3.5T FWD L1H1;4;50994;31960;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L1H2;4;52747;33065;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L2H2;4;54644;34260;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L1H1 8-AUT;4;54056;33890;177
MAN;TGE;2.0TDI 130kW 3.5T FWD L1H2 8-AUT;4;55810;34995;177
MAN;TGE;2.0TDI 1305kW 3.5T FWD L2H2 8-AUT;4;57707;36190;177
MAN;TGE;2.0TDI 130kW 3.0T 4WD L1H2;4;53461;33515;177
Mercedes-Benz;Vito Tourer;114CDI BASE L3 9G-TRONIC;4;58224;32790;136
Mercedes-Benz;Vito Tourer;114CDI BASE L2 9G-TRONIC;4;57371;32085;136
Mercedes-Benz;Vito Tourer;114CDI BASE L1 9G-TRONIC;4;56330;31225;136
Mercedes-Benz;Vito Tourer;114CDI SELECT L1 9G-TRONIC;4;66557;38925;136
Mercedes-Benz;Vito Tourer;114CDI SELECT L2 9G-TRONIC;4;67902;39785;136
Mercedes-Benz;Vito Tourer;114CDI SELECT L3 9G-TRONIC;4;68949;40650;136
Opel;Vivaro;L2H1 1.6CDTI BT 107kw 2.9T Irmscher DC;5;52249;33499;145
Opel;Zafira;1.6 CDTI Start/Stop Blitz;5;37050;20183;134
Dacia;Duster;TCe 130 GPF 4x2 Essential;5;19440;9914,05;130
Dacia;Duster;TCe 130 GPF 4x2 Comfort;5;20840;11071,07;130
Dacia;Duster;TCe 130 GPF 4x2 Prestige;5;22340;12094,21;130
Dacia;Duster;TCe 150 GPF 4x2 Prestige;5;22940;12590,08;150
Kia;Rio;1.0 T-GDI 74kW DynamicLine;5;20685;13433,06;100
Porsche;Panamera;GTS DCT;5;188662,41;118521;460
Porsche;Panamera;GTS Sport Turismo DCT;5;194562,15;120915;460
Mazda;Mazda2;1.5 SKYACTIV-G 90 6AT GT-M;5;22900;14831;90
Mazda;Mazda2;1.5 SKYACTIV-G 90 TS;5;16300;10134;90
Nissan;Qashqai;1.3 DIG-T 140 NEW BUSINESS ED EVAPO;5;31590;21687,6;140
Citro�n;C4 Cactus;PureTech 130 S&S EAT6 Shine;5;28170;20160;131
MAN;TGE;2.0TDI 130kW 3.0T 4WD L1H1;4;51708;32410;177
MAN;TGE;2.0TDI 103kW 3.0T 4WD L1H2;4;51763;32445;140
MAN;TGE;2.0TDI 103kW 3.0T 4WD L1H1;4;50010;31340;140
MAN;TGE;2.0TDI 130kW 3.5T 4WD L2H2;4;60135;37720;177
MAN;TGE;2.0TDI 130kW 3.5T 4WD L1H2;4;58238;36525;177
MAN;TGE;2.0TDI 130kW 3.5T 4WD L1H1;4;56485;35420;177
MAN;TGE;2.0TDI 103kW 3.5T 4WD L2H2;4;58437;36650;140
MAN;TGE;2.0TDI 103kW 3.5T 4WD L1H2;4;56524;35445;140
MAN;TGE;2.0TDI 103kW 3.5T 4WD L1H1;4;54771;34340;140
MAN;TGE;2.0TDI 75kW 3.5T FWD L2;2;43265;27090;102
MAN;TGE;2.0TDI 103kW 3.5T FWD L1;2;45455;28470;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L2;2;46836;29340;140
MAN;TGE;2.0TDI 103kW 3.5T FWD L1 8-AUT;2;48518;30400;140
